name,park_name,city_name,state_name,country_name,popularity,length,elevation_gain,difficulty_rating,route_type,visitor_usage,avg_rating,num_reviews,species_count,bio_category_count,abundance_total,conservation_total,features_list,activities_list,principal component 1,principal component 2,principal component 3,principal component 4,Class
Yavapai Point via Rim Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,12.5954,2574.944,24.9936,1,out and back,3.0,4.5,52,2604,10,2387,125,28,37,-0.04799767539209354,0.6782039295209056,-1.685714237803819,0.9905122049457693,1
Bright Angel Trail: South Rim to Phantom Ranch,Grand Canyon National Park,Grand Canyon,Arizona,United States,12.4801,28968.12,1518.8184,5,out and back,3.0,5.0,39,2604,10,2387,125,57,36,0.6456786415426183,-0.5437785581166023,1.0408774093310762,1.4336701202191406,2
Cape Royal Trail,Grand Canyon National Park,North Rim,Arizona,United States,12.4222,1609.34,19.812,1,out and back,2.0,4.5,54,2604,10,2387,125,105,37,-0.11131006899929331,1.6111118221495315,-0.3913678752820338,-0.6480476988228886,1
Rim-to-Rim: North Kaibab to South Kaibab Trailhead,Grand Canyon National Park,North Rim,Arizona,United States,12.4044,31060.262,1666.9512,7,point to point,3.0,5.0,38,2604,10,2387,125,70,73,0.931756145878407,-0.6356537223441812,2.28325497421349,0.5587673141499616,2
Rim to Rim Trail Segment: Indian Garden to Colorado River,Grand Canyon National Park,Grand Canyon,Arizona,United States,12.3532,9656.04,429.768,7,out and back,2.0,5.0,61,2604,10,2387,125,33,42,0.4905583715710204,-0.29458637262425075,0.2161697967395393,1.958465625820715,0
North Kaibab Trail to Colorado River,Grand Canyon National Park,North Rim,Arizona,United States,12.302,45061.52,2092.7568,7,out and back,1.0,4.5,45,2604,10,2387,125,114,80,1.1292196429873351,-0.5568214108079721,3.521015919990975,-0.5926687659848303,2
Cape Final,Grand Canyon National Park,North Rim,Arizona,United States,12.0834,6437.36,150.876,1,out and back,,4.5,76,2604,10,2387,125,38,21,-0.057365883904893986,0.6511680286787175,-1.5623509998898195,1.2378037168630862,1
Phantom Ranch to Ribbon Falls via North Kaibab Trail,Grand Canyon National Park,North Rim,Arizona,United States,11.8608,19151.146,592.836,5,out and back,3.0,5.0,27,2604,10,2387,125,70,36,0.41542094604686075,0.09283415716273209,0.5236507989756977,0.9619698176540674,0
North Kaibab Trail to Supai Tunnel and Coconino Overlook,Grand Canyon National Park,North Rim,Arizona,United States,11.7107,5954.558,425.8056,3,out and back,2.0,4.5,69,2604,10,2387,125,38,65,0.27538953359567525,0.380902071764183,-0.4452940004151191,0.45660722464922493,1
Hermit's Rest Viewpoint  to Santa Maria Spring,Grand Canyon National Park,Grand Canyon,Arizona,United States,11.1051,5471.756,528.828,3,out and back,,4.5,39,2604,10,2387,125,48,38,0.24102306746702576,0.24507183633515506,-0.6352849948965318,0.8871009127540905,1
South Kaibab to North Kaibab to Bright Angel Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,11.0836,65822.006,3578.9616,7,point to point,3.0,5.0,37,2604,10,2387,125,70,63,1.511921521337695,-2.1013712686348036,3.792979498210103,1.1151155690546588,2
Bright Angel Trail to Phantom Overlook to South Kaibab Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,10.8324,27841.582,1748.9424,5,point to point,3.0,5.0,30,2604,10,2387,125,57,52,0.762042886986703,-0.6863258368749475,1.2804166512539912,0.9911679457587721,2
South Kaibab Trail to Tip Off,Grand Canyon National Park,Grand Canyon,Arizona,United States,10.6545,14484.06,1004.9256,5,out and back,2.0,5.0,33,2604,10,2387,125,25,52,0.5615694842211838,-0.5525467640675069,0.0767968730576203,1.5372454600638874,0
Grand Canyon South Rim Scenic Drive: Cameron to Grand Canyon Village,Grand Canyon National Park,Cameron,Arizona,United States,10.3784,88513.7,1601.724,1,point to point,2.0,4.5,27,2604,10,2387,125,26,34,0.835027680150413,-1.499561996651332,0.48978119232390854,1.3500960395176949,2
Thunder Creek to Deer Creek and Thunder Falls,Grand Canyon National Park,Grand Canyon,Arizona,United States,10.2641,46670.86,2213.7624,5,loop,1.0,5.0,10,2604,10,2387,125,54,80,1.0695217856839478,-1.1734497272398763,2.1200856053009898,0.3792487942881231,2
Rim to Rim: North to South and Ribbon Falls,Grand Canyon National Park,North Rim,Arizona,United States,10.1704,49889.54,1995.8304,7,point to point,3.0,4.5,48,2604,10,2387,125,22,69,1.2159249104424623,-1.8521589064728707,1.75830766173307,1.5730364078334453,2
Grand Canyon Rim Village to Hermit's Rest,Grand Canyon National Park,Grand Canyon,Arizona,United States,9.9197,24622.902,424.8912,1,out and back,3.0,4.5,28,2604,10,2387,125,48,26,0.18313066537650352,0.15564752612112503,-1.0159198312722066,0.8161605218788913,1
Desert View Visitor Center Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,9.7326,643.736,10.9728,1,loop,4.0,4.0,41,2604,10,2387,125,70,21,-0.03407597228203992,0.8555581348736971,-1.430163582210781,0.27101908844464695,1
Coconino Overlook,Grand Canyon National Park,North Rim,Arizona,United States,9.609,2092.142,141.732,1,out and back,1.0,4.0,45,2604,10,2387,125,17,37,0.08347246371214419,0.20839253888610748,-2.032633007665985,1.0092782258527535,1
Uncle Jim Trail,Grand Canyon National Park,North Rim,Arizona,United States,9.5621,7563.898,222.8088,1,loop,2.0,4.0,43,2604,10,2387,125,66,111,0.30006108075136984,0.9653128766220709,-0.11965741854479817,-1.9209032711215706,0
Dripping Springs via Dripping Springs and Hermit Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,9.227,10138.842,796.7472,5,out and back,1.0,4.5,26,2604,10,2387,125,57,80,0.6226622198235298,-0.10360207060176192,0.6280849816618754,-0.08492147262315473,0
North Kaibab Trail to Redwall Bridge,Grand Canyon National Park,North Rim,Arizona,United States,8.6888,11104.446,801.9288,5,out and back,2.0,5.0,25,2604,10,2387,125,20,42,0.5182844022557324,-0.6527355150095718,-0.3963161130293846,1.791178273851872,1
Tanner Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,8.5202,21404.222,1611.7824,7,out and back,1.0,5.0,30,2604,10,2387,125,50,69,0.9403028427833642,-0.9805893099548396,1.5345939228396626,0.933334067300816,2
"South Kaibab, Tonto and Bright Angel Trail",Grand Canyon National Park,Grand Canyon,Arizona,United States,8.2646,19955.816,1034.796,7,point to point,3.0,5.0,24,2604,10,2387,125,48,37,0.7425699543079536,-0.8885141149612534,0.7200639023618244,1.689341653816087,2
South to North Kaibab Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,7.7075,31060.262,1966.8744,5,point to point,2.0,5.0,23,2604,10,2387,125,57,80,0.9607404397229807,-0.9240909564425488,1.6867172824163015,0.2007625657709662,2
Point Imperial,Grand Canyon National Park,North Rim,Arizona,United States,7.5684,160.934,6.7056,1,out and back,2.0,4.5,24,2604,10,2387,125,66,37,0.012651042357921685,0.8031033048302352,-1.3205045382895548,-0.0226673821555738,1
West Rim Trail: Hermits Rest to Powell Point,Grand Canyon National Park,Grand Canyon,Arizona,United States,7.4072,19312.08,231.9528,1,out and back,3.0,4.5,31,2604,10,2387,125,28,32,0.18764098775784105,-0.042874533559765865,-1.5734982385481238,0.977144699069291,1
Roosevelt Point Trail,Grand Canyon National Park,North Rim,Arizona,United States,7.2201,482.802,0.9144,1,loop,1.0,4.0,15,2604,10,2387,125,44,21,0.04418463205422481,0.33471211567954573,-2.0184368383256004,0.7011798387604642,1
South Bass Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,7.1647,19633.948,1330.7568,7,out and back,1.0,4.5,10,2604,10,2387,125,38,69,0.967021175598873,-1.2030982293405266,0.962620531969545,0.9383776033341104,2
The Escalante Route Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,6.9609,56005.032,2881.884,5,out and back,1.0,4.5,18,2604,10,2387,125,66,63,1.300154456537983,-1.801887436198148,2.4450941796298036,0.46024655916461893,2
Nankoweap Trail,Grand Canyon National Park,North Rim,Arizona,United States,6.9456,49406.738,2568.8544,7,out and back,1.0,4.5,13,2604,10,2387,125,57,63,1.3607208222105636,-1.981555510674337,2.4249870910616838,0.9172363196065957,2
Hermit Trail to Dripping Springs,Grand Canyon National Park,Grand Canyon,Arizona,United States,6.8325,8529.502,610.8192,5,out and back,1.0,5.0,20,2604,10,2387,125,36,10,0.4024256899370145,-0.5916174073745417,-0.7602527605556789,2.1766295322447915,1
Cliff Springs Trail,Grand Canyon National Park,North Rim,Arizona,United States,6.6276,1770.274,93.8784,1,out and back,2.0,4.0,18,2604,10,2387,125,38,38,0.12969143535075942,0.24233413680540045,-1.8478158284881605,0.39377910160391844,1
Walhalla Overlook,Grand Canyon National Park,North Rim,Arizona,United States,6.4591,160.934,0.0,1,out and back,2.0,4.5,6,2604,10,2387,125,48,11,-0.014705134764883217,0.3758567891897894,-2.0320408460426838,0.963890522918101,1
Widforss Trail - Short Option,Grand Canyon National Park,North Rim,Arizona,United States,6.3809,6920.162,179.832,1,out and back,1.0,4.5,10,2604,10,2387,125,38,43,0.15545708491869406,0.21066140084544857,-1.575213508826878,0.39295473061619235,1
Clear Creek Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,6.3369,49245.804,2673.7056,7,out and back,1.0,4.5,10,2604,10,2387,125,20,80,1.467142662697954,-2.4449243060970245,2.037529859193572,1.2577407649814922,2
New Hance Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,6.1769,20921.42,1506.9312,5,out and back,2.0,3.5,15,2604,10,2387,125,66,80,0.9724369771671694,-0.8676740921569952,1.0533107334958567,-0.5216670372362012,2
Bright Angel Trail to Tonto Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,5.9577,116838.084,3102.864,5,out and back,3.0,5.0,7,2604,10,2387,125,57,36,1.6301334995619738,-2.9951579406157323,3.1521796049823276,1.5328048324706114,2
Hermit's Rest Viewpoint to Tonto Trail to Bright Angel Trailhead,Grand Canyon National Park,Grand Canyon,Arizona,United States,5.7315,34118.008,1593.7992,5,point to point,1.0,4.5,7,2604,10,2387,125,48,64,0.9620288596459146,-1.232279662010422,0.9752746787615985,0.5325611954877446,2
Boucher Trail to Hermit Trail Loop,Grand Canyon National Park,Grand Canyon,Arizona,United States,5.7123,32508.668,1758.696,5,loop,1.0,5.0,6,2604,10,2387,125,57,64,0.932347894466068,-1.0805415540669498,1.2874925023905595,0.49224225489082263,2
"Rim Trail, South Kaibab and Bright Angel Loop",Grand Canyon National Park,Grand Canyon,Arizona,United States,5.5548,34118.008,1501.7496,5,loop,2.0,4.5,13,2604,10,2387,125,46,37,0.8713533293932968,-1.3189929321931653,0.5480115914989679,1.2598083561834563,2
Mather Campground Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,5.4493,3701.482,36.8808,1,loop,2.0,3.5,16,2604,10,2387,125,31,53,0.24495496519034254,0.04226801290653411,-1.9179847848440414,-0.018913563534185288,1
Tonto Trail: New Hance Trail to Grandview Point,Grand Canyon National Park,Grand Canyon,Arizona,United States,5.3565,25105.704,1569.72,7,point to point,1.0,5.0,3,2604,10,2387,125,66,80,1.0467933108322038,-1.039317462802666,1.8259713125347645,0.16664943340393032,2
South to North Kalbab Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,5.2788,49728.606,3386.9376,7,point to point,3.0,5.0,9,2604,10,2387,125,29,26,1.427238882643984,-2.8402660015756074,1.9743713285506006,2.6637448243378334,2
Tusayan Ruin Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,5.2356,482.802,4.8768,1,loop,2.0,3.0,17,2604,10,2387,125,61,37,0.20150693387776186,0.292627909457293,-1.7813448238767846,-0.3867068177250531,1
Ribbon Falls from the North Rim via North Kaibob Trail,Grand Canyon National Park,North Rim,Arizona,United States,5.0517,27036.912,1639.824,5,out and back,2.0,4.5,3,2604,10,2387,125,38,63,0.9467841272263379,-1.3235092645414386,0.6650867454954099,0.7419328020591779,2
Boucher Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,4.9978,28485.318,1714.8048,7,out and back,2.0,5.0,7,2604,10,2387,125,29,42,1.0236406343732816,-1.757726591580878,0.8437737974609284,1.9523207352467784,2
Ken Patrick Trail North from Point Imperial,Grand Canyon National Park,North Rim,Arizona,United States,4.9845,7885.766,143.8656,1,out and back,2.0,3.0,12,2604,10,2387,125,38,10,0.22528997095992628,-0.2863918386039931,-2.3288824756515023,0.8110740000204416,1
Grand Canyon Bridle Trail,Grand Canyon National Park,North Rim,Arizona,United States,4.6675,5149.888,77.724,1,out and back,2.0,3.5,12,2604,10,2387,125,41,47,0.25435663498977595,0.04199381314591494,-1.8107083740670973,-0.09929478697585645,1
Tonto Trail from Grandview Point to South Kaibab Trailhead,Grand Canyon National Park,Grand Canyon,Arizona,United States,4.557,43774.048,1589.8368,7,point to point,1.0,4.0,3,2604,10,2387,125,48,80,1.285179163325564,-1.7773391659240347,1.6308844308195596,0.29138507212830406,2
Phantom Ranch to Phantom Overlook,Grand Canyon National Park,North Rim,Arizona,United States,4.4377,3379.614,205.74,3,out and back,,4.5,10,2604,10,2387,125,21,26,0.2911389475611543,-0.4294004862970961,-1.7670799624203664,1.4628522039934717,1
Monument Point via Bill Hall Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,4.3741,2414.01,103.9368,1,out and back,1.0,4.5,5,2604,10,2387,125,66,65,0.19103033656585872,0.5984006413444144,-1.0208339645318565,-0.8549294123454552,1
Waldron Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,4.324,7885.766,703.7832,5,out and back,1.0,4.5,4,2604,10,2387,125,11,27,0.5825455372081116,-1.1421790548709851,-1.1428833952371378,2.0511608268919073,1
Lava Falls Trail,Grand Canyon National Park,Colorado City,Arizona,United States,4.2213,4184.284,762.9144,5,out and back,1.0,4.0,3,2604,10,2387,125,41,27,0.5967006472898222,-0.8593246681173559,-0.757997153659758,1.2854778053733278,1
Tanner Trail to Grandview Trail and Grandview Point,Grand Canyon National Park,Grand Canyon,Arizona,United States,4.0376,50855.144,2435.9616,7,point to point,1.0,5.0,3,2604,10,2387,125,57,52,1.3265843197215486,-2.0930407508364435,2.2021345214249295,1.2041151320208214,2
Grandview Point to Horseshoe Mesa East Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,4.0154,11748.182,833.9328,5,out and back,3.0,5.0,4,2604,10,2387,125,9,41,0.6309765966444313,-1.1466150130564634,-0.7769549436917159,1.877753587230714,1
Tonto Trail to Monument Creek,Grand Canyon National Park,Grand Canyon,Arizona,United States,4.0014,45544.322,1603.8576,5,out and back,2.0,4.5,3,2604,10,2387,125,29,36,1.0057816440531797,-1.8570422467752936,0.4239104525597132,1.6116989227427816,2
Hermit Trail to Granite Rapids Campground,Grand Canyon National Park,Grand Canyon,Arizona,United States,3.2761,35244.546,1748.9424,5,out and back,3.0,4.5,6,2604,10,2387,125,29,52,1.025011599208546,-1.742789355953569,0.5114543286516477,1.1930678313794367,2
Tanner Beach and Lava Rapids Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,3.2356,31864.932,1724.8632,3,out and back,2.0,3.0,1,2604,10,2387,125,57,74,1.0282882312157928,-1.27133635924578,0.4744188903148748,-0.703142113261735,2
Ken Patrick Trail South from Point Imperial,Grand Canyon National Park,North Rim,Arizona,United States,3.2283,15610.598,376.7328,5,point to point,2.0,4.0,7,2604,10,2387,125,58,54,0.6687256461791274,-0.5975372174642317,-0.1817574519507474,0.15848932132542284,0
"South Kaibab, North Kaibab and Bright Angel Trail",Grand Canyon National Park,Grand Canyon,Arizona,United States,3.0396,57614.372,2731.9224,7,point to point,2.0,5.0,2,2604,10,2387,125,97,69,1.460048953658994,-1.837696679557662,3.3478721353448515,-0.060460068484698835,2
Hermit Camp to Monument Creek Camp via Tonto Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,2.8272,10138.842,370.9416,3,out and back,2.0,5.0,2,2604,10,2387,125,20,26,0.3535907327239758,-0.6336249130514342,-1.5538373669175063,1.5842287081610762,1
Walhalla Ruins,Grand Canyon National Park,North Rim,Arizona,United States,2.7978,160.934,0.0,1,out and back,2.0,3.0,2,2604,10,2387,125,49,37,0.2608200694670482,-0.028843013000513167,-2.1101893474389537,-0.23282201114407952,1
Deer Creek to Colorado River,Grand Canyon National Park,North Rim,Arizona,United States,2.6804,29450.922,1792.8336,7,out and back,1.0,4.5,2,2604,10,2387,125,54,53,1.146180555522709,-1.7116688889144063,1.2833662961625663,0.9433195580404665,2
Blue Springs Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,2.6336,27358.78,721.7664,3,out and back,1.0,2.0,1,2604,10,2387,125,20,53,0.8798391344431205,-1.5222489518251836,-1.2864242790361162,0.18340377892779713,0
North Bass Trail,Grand Canyon National Park,North Rim,Arizona,United States,2.6173,35888.282,2166.8232,7,out and back,1.0,4.0,1,2604,10,2387,125,48,80,1.3838301139689448,-2.036324176957932,1.7501214131384448,0.3095955628854121,2
South Canyon,Grand Canyon National Park,North Rim,Arizona,United States,2.5322,17380.872,991.8192,7,out and back,1.0,5.0,1,2604,10,2387,125,29,53,0.8936320672546275,-1.4000205005527437,0.2774129097615489,1.4567113413159676,2
Arizona Trail #36,Grand Canyon National Park,Grand Canyon,Arizona,United States,2.4438,27036.912,186.8424,5,point to point,2.0,5.0,2,2604,10,2387,125,48,54,0.6357998142231716,-0.6692899396046238,-0.11666510514797543,0.5800029328422647,0
South Bass to Hermits Rest via Tonto West,Grand Canyon National Park,Grand Canyon,Arizona,United States,2.443,66465.742,2931.8712,7,point to point,1.0,5.0,1,2604,10,2387,125,74,63,1.5654933230062305,-2.3923407019829606,3.1197012268539677,0.6040234650331868,2
Tanner and Beamer Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,2.3848,49567.672,2311.908,3,out and back,2.0,5.0,1,2604,10,2387,125,41,48,1.0239526954145994,-1.7487339625427474,0.8510092362627455,0.9083750069111827,2
Palisades Creek Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,2.3739,36371.084,1998.8784,3,out and back,2.0,5.0,1,2604,10,2387,125,29,48,0.8914525930847426,-1.5632982096331605,0.2407648931224122,1.0980187277621352,2
Powell Plateau Trail,Grand Canyon National Park,North Rim,Arizona,United States,2.3699,8046.7,541.9344,3,out and back,1.0,5.0,2,2604,10,2387,125,66,91,0.5246316911311796,0.10317377884711762,0.10340049688451868,-1.054842520569782,0
Tiyo Point Trail,Grand Canyon National Park,North Rim,Arizona,United States,2.2046,32669.602,503.8344,3,out and back,1.0,4.0,1,2604,10,2387,125,20,53,0.6951721973587749,-1.146566300311602,-0.9624473484252468,0.658073463198051,1
AZ Trail Segment 37,Grand Canyon National Park,Grand Canyon,Arizona,United States,1.8742,35888.282,304.8,3,point to point,2.0,3.0,3,2604,10,2387,125,20,82,0.8519603532878391,-1.1989552396765841,-0.8497756066416841,-0.3805853114757884,0
Schmutz Spring,Grand Canyon National Park,Supai,Arizona,United States,1.8441,8851.37,560.832,3,out and back,2.0,0.0,0,2604,10,2387,125,9,48,0.9271143888150299,-1.7671954233989893,-2.351958348836458,-0.043381517513554714,1
Horseshoe Mesa Loop via Grand View Trail,Grand Canyon National Park,Grand Canyon,Arizona,United States,1.7209,19633.948,1180.7952,5,loop,1.0,4.0,1,2604,10,2387,125,32,27,0.8253508127335873,-1.5320160000252734,-0.506613776765499,1.4800314718739522,0
Thunder River Trail from Indian Hollow Parking Area,Grand Canyon National Park,Supai,Arizona,United States,1.6019,46188.058,1982.724,5,out and back,2.0,4.5,2,2604,10,2387,125,34,74,1.226382650535432,-1.9691675320270758,1.127569440006725,0.5122011139042364,2
North Bass Trail to Muav Cabin,Grand Canyon National Park,North Rim,Arizona,United States,1.5627,2414.01,226.7712,1,out and back,1.0,0.0,0,2604,10,2387,125,38,65,0.7011497640313576,-0.8375952199233907,-2.385777603176033,-1.496797543533806,0
Bridal Wreath Falls Trail,Saguaro National Park,Tucson,Arizona,United States,20.8545,9012.304,326.7456,3,out and back,2.0,4.5,259,1806,7,1628,94,69,65,-1.3971733751991569,1.3633810292815498,0.934850708563063,0.1622197312737541,3
Wasson Peak Trail,Saguaro National Park,Tucson,Arizona,United States,18.8699,12713.786,567.8424,3,loop,3.0,4.5,229,1806,7,1628,94,56,37,-1.3398099405007038,0.7431197684258777,0.4369972541810626,1.0907899972326727,1
King Canyon Trail to Wasson Peak,Saguaro National Park,Tucson,Arizona,United States,15.5,11426.314,560.832,3,out and back,2.0,4.5,135,1806,7,1628,94,48,85,-1.0915467944659087,0.4237725332797598,0.6119341762679039,-0.2349748501227839,1
Wasson Peak via Sweetwater Trail,Saguaro National Park,Tucson,Arizona,United States,14.3846,14966.862,637.9464,5,out and back,3.0,4.5,161,1806,7,1628,94,56,38,-1.0345913727599223,-0.04761837207451208,0.6882335953105637,1.1607721803558066,1
Douglas Spring Trail,Saguaro National Park,Tucson,Arizona,United States,14.3478,26715.044,1139.952,3,out and back,2.0,4.5,95,1806,7,1628,94,61,68,-0.8955966069026405,-0.13291951893996762,1.1060942489274361,-0.0653312573519242,1
Tanque Verde Ridge Trail,Saguaro National Park,Tucson,Arizona,United States,12.393,32186.8,1705.9656,7,out and back,2.0,4.5,108,1806,7,1628,94,48,80,-0.38070209805065885,-1.2383962366658567,2.2675280753526637,0.6212065629953237,2
Mica View Loop Trail,Saguaro National Park,Tucson,Arizona,United States,11.8629,5954.558,36.8808,1,loop,2.0,4.0,111,1806,7,1628,94,66,65,-1.319842796913049,0.7853175149756053,-0.4295399599311734,-0.802999432077459,1
Hugh Norris Trail,Saguaro National Park,Tucson,Arizona,United States,11.8001,14323.126,729.996,3,out and back,,4.5,103,1806,7,1628,94,20,46,-1.0397976312396238,-0.4853532077409312,-0.40512169033941886,1.2266993398077035,1
Safford Peak Trail,Saguaro National Park,Tucson,Arizona,United States,10.3328,3862.416,278.892,3,out and back,2.0,4.0,72,1806,7,1628,94,32,10,-1.2068911754750289,-0.3956342386960545,-1.2905292913373356,1.5903827278767357,1
Gould Mine,Saguaro National Park,Tucson,Arizona,United States,10.0467,3701.482,115.824,3,loop,2.0,4.5,65,1806,7,1628,94,20,48,-1.1626561620021143,-0.25363906830693295,-1.037370928281302,0.9500214522434194,1
"Douglas Spring, Bridal Wreath Falls, Three Tank, Garwood Loop",Saguaro National Park,Tucson,Arizona,United States,9.9618,11426.314,381.9144,3,loop,2.0,4.5,60,1806,7,1628,94,36,48,-1.071057770780813,-0.30873581385961624,-0.4902917622969331,0.6505008898333997,1
Valley View Overlook Trail,Saguaro National Park,Tucson,Arizona,United States,8.6324,1287.472,14.9352,1,out and back,1.0,4.0,61,1806,7,1628,94,56,48,-1.3019793282818217,0.35716865662960157,-1.1077050458522821,-0.34353308944648386,1
Cactus Forest Loop Drive,Saguaro National Park,Tucson,Arizona,United States,8.6024,16576.202,213.9696,1,loop,2.0,4.0,38,1806,7,1628,94,64,64,-1.1163959199721813,0.1472767818487348,-0.42909340575269306,-0.9143475448317735,1
Loma Verde and Squeeze Pen Loop,Saguaro National Park,Vail,Arizona,United States,8.4605,5954.558,47.8536,3,loop,2.0,4.5,56,1806,7,1628,94,25,48,-1.1315453682796692,-0.3152964142395433,-1.0261135819199458,0.7722403392431806,1
Hope Camp,Saguaro National Park,Tucson,Arizona,United States,8.2704,10460.71,160.9344,3,out and back,2.0,4.5,45,1806,7,1628,94,36,68,-1.0251902869848564,-0.25821756423456127,-0.4663454542205132,0.023240409942763805,1
Garwood Trail,Saguaro National Park,Tucson,Arizona,United States,8.2525,5310.822,61.8744,1,out and back,,4.5,39,1806,7,1628,94,19,21,-1.3387879846263795,-0.2534964010842881,-1.942533337131873,1.2301821979887733,1
Garwood Dam To Douglas Spring Loop Trail,Saguaro National Park,Tucson,Arizona,United States,7.9559,10460.71,345.948,1,loop,2.0,4.5,28,1806,7,1628,94,56,85,-1.0930386052667143,0.19883650509994355,-0.27436426395552327,-1.178816477008676,1
Tanque Verde Ridge,Saguaro National Park,Vail,Arizona,United States,7.7075,5310.822,281.94,3,out and back,1.0,4.5,32,1806,7,1628,94,9,27,-1.1067931562693762,-0.7877102842457953,-1.5087908703667934,1.6258928118978058,1
Freeman Homestead Nature Trail,Saguaro National Park,Tucson,Arizona,United States,7.6339,1770.274,32.9184,1,loop,1.0,4.0,50,1806,7,1628,94,56,65,-1.2242140483462673,0.32206794520672755,-0.9279502306425457,-0.826436448116922,1
Sendero Esperanza Trail,Saguaro National Park,Tucson,Arizona,United States,7.5414,8046.7,316.992,3,out and back,2.0,4.0,35,1806,7,1628,94,48,74,-0.9374540321871931,-0.28840297560079853,-0.2732360624498579,-0.532048544728669,1
Douglas Spring to Three Tank Trail Junction,Saguaro National Park,Tucson,Arizona,United States,7.479,7242.03,295.9608,3,out and back,2.0,4.0,20,1806,7,1628,94,25,48,-0.9893890239943267,-0.6866963690775516,-1.048031453557268,0.5946366128201765,1
Saguaro National Park West and Old Tucson Studios Scenic Drive,Saguaro National Park,Tucson,Arizona,United States,7.2569,63086.128,657.7584,1,loop,2.0,4.5,14,1806,7,1628,94,29,34,-0.8058480001537519,-1.3097246901889765,-0.35478482817086354,0.7735985360774753,1
Petroglyphs at King Canyon,Saguaro National Park,Tucson,Arizona,United States,7.1664,3540.548,88.6968,3,out and back,2.0,4.0,33,1806,7,1628,94,25,48,-1.054937052562037,-0.528918732939529,-1.2217823616509929,0.5693278153606349,1
Cactus Forest Trail,Saguaro National Park,Tucson,Arizona,United States,7.0254,16093.4,155.7528,3,out and back,2.0,4.0,35,1806,7,1628,94,58,104,-0.8353475317460664,-0.12829457005570866,0.3043461054406671,-1.5481494724662437,1
"Pink Hill, Loma Verde, Cholla Trail, and Cactus Forest Loop",Saguaro National Park,Tucson,Arizona,United States,6.8368,5310.822,23.7744,1,loop,2.0,4.5,32,1806,7,1628,94,36,48,-1.2554564287478203,-0.02922918669084436,-1.3949667752875008,0.1133383081876436,1
Ridge View Trail,Saguaro National Park,Tucson,Arizona,United States,6.7822,3701.482,106.9848,3,out and back,2.0,4.5,27,1806,7,1628,94,44,48,-1.0998205444341616,-0.25373843171545823,-0.8136863473078262,0.2763680483176275,1
Mica View Trail to Cactus Forest Trail,Saguaro National Park,Tucson,Arizona,United States,6.3801,3057.746,20.7264,1,loop,1.0,4.0,25,1806,7,1628,94,40,54,-1.1981691893181459,-0.06420410465585348,-1.4121580323744847,-0.2836237440770003,1
Desert Ecology Trail,Saguaro National Park,Tucson,Arizona,United States,6.2729,482.802,2.7432,1,loop,2.0,4.0,27,1806,7,1628,94,76,65,-1.2140344279179691,0.45447505708465263,-0.7118476930531834,-1.3368260767029512,1
Wildhorse Trail,Saguaro National Park,Tucson,Arizona,United States,5.8308,4988.954,91.7448,3,out and back,,4.5,16,1806,7,1628,94,11,27,-1.103200423490723,-0.829084956416754,-1.6845325199116357,1.469154028586401,1
Tanque Verde Falls Viewpoint,Saguaro National Park,Tucson,Arizona,United States,5.7938,1126.538,61.8744,3,out and back,1.0,4.0,13,1806,7,1628,94,33,37,-1.0737470691036102,-0.5621125951187579,-1.363807592999415,0.6005156342163883,1
Desert Discovery Nature Trail,Saguaro National Park,Tucson,Arizona,United States,5.7162,643.736,4.8768,1,loop,1.0,4.0,26,1806,7,1628,94,88,48,-1.257537642774451,0.49130911822634565,-0.7410656022655233,-1.1723144630412532,1
Thunderbird Trail,Saguaro National Park,Tucson,Arizona,United States,5.6144,6437.36,149.9616,3,out and back,2.0,3.5,27,1806,7,1628,94,44,54,-0.9458866654815775,-0.5515803161156851,-0.8975233266938767,-0.16200685283038743,1
Cactus Wren Trail,Saguaro National Park,Tucson,Arizona,United States,5.3994,6276.426,56.9976,3,loop,2.0,4.0,23,1806,7,1628,94,36,65,-0.9680821056419465,-0.4876453237890334,-0.8713679172325941,-0.17428478872643782,1
